"cam_id","vid_name","frame_idx","recg_ts","veh_id","veh_type","plate_num","plate_attr","veh_brand","veh_color","conf_score","crop_path","create_ts","update_ts"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_001","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_002","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_003","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_004","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_005","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_006","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_007","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_008","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_009","motorcycle","UNK","UNK","UNK","yellow","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_010","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_011","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_012","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_013","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_014","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_015","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_016","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_017","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_018","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_019","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_020","motorcycle","UNK","UNK","UNK","yellow","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_021","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_022","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_023","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_024","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_025","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_026","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_027","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_028","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_029","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_030","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_031","motorcycle","UNK","UNK","UNK","yellow","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_032","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_033","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_034","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_035","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_036","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_037","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_038","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_039","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_040","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_041","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_042","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",0,"2026-09-21 18:03:55","VEH_043","bus","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:49.05505","2026-09-22 04:19:49.05505"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_001","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_002","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_003","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_004","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_005","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_006","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_007","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_008","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_009","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_010","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_011","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_012","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_013","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_014","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_015","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_016","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_017","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_018","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_019","motorcycle","UNK","UNK","UNK","yellow","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_020","motorcycle","UNK","UNK","UNK","yellow","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_021","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_022","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_023","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_024","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_025","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_026","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_027","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_028","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_029","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_030","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_031","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_032","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_033","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_034","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_035","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_036","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_037","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_038","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_039","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_040","motorcycle","UNK","UNK","UNK","yellow","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_041","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",10,"2026-09-21 18:03:55.167353","VEH_042","bus","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:50.9052","2026-09-22 04:19:50.9052"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_001","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_002","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_003","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_004","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_005","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_006","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_007","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_008","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_009","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_010","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_011","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_012","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_013","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_014","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_015","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_016","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_017","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_018","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_019","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_020","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_021","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_022","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_023","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_024","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_025","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_026","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_027","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_028","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_029","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_030","motorcycle","UNK","UNK","UNK","gray","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_031","motorcycle","UNK","UNK","UNK","black","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
"S25U","INFER_S25U_VEH_ROOF_20260921_180355.mp4",20,"2026-09-21 18:03:55.334707","VEH_032","motorcycle","UNK","UNK","UNK","UNK","0.00","UNK","2026-09-22 04:19:53.125643","2026-09-22 04:19:53.125643"
